date,user_id,session_id,channel_grouping,campaign,source,medium,page_views,unique_page_views,avg_time_on_page,bounce_rate,transactions,transaction_revenue,conversion_rate
2023-12-10,824180b9-050e-463a-b699-fa7069e421c2,c6a7b266-44f1-44ea-9693-59776de8eeab,Paid Search,New Year Deal,google,cpc,5,2,102.57590460054786,0,0,73.56356187863581,0
2023-06-19,c6af72d5-c2f8-47fa-8116-36d26fb583b8,7c2c1913-8faa-4e4e-abdb-8030dad8efd9,Social,New Year Deal,(direct),none,3,1,104.03646387420699,0,0,292.6721100073613,0
2023-03-29,2f22c997-e96c-4681-8893-4926610471a0,c3c82d66-2e5a-4f1c-8d7f-b5bfd6f7e164,Social,Holiday Special,facebook,social,6,3,178.26148402826433,0,1,238.3667833106751,0
2023-02-01,32959d94-6c1a-4dc3-86f9-44d4d6925350,1210212a-c9c2-4d97-9cac-936b1740bd0b,Paid Search,New Year Deal,google,cpc,6,3,142.67734975508648,0,2,0.0,0
2023-09-16,687fdd6a-f429-4179-83e5-9305aca966a3,1e32941b-dbf9-44c5-b50e-2ac3df2c3bd0,Direct,Black Friday,direct,none,4,3,118.19447585692544,1,2,73.42192471140206,0
2023-03-12,90eb83f9-aefa-4ad7-897d-ff5abc158cc9,6baa4af0-1923-48f0-a3df-3b1aeacb3a94,Paid Search,(not set),google,cpc,6,2,37.92163892341054,0,1,100.66510350288814,0
2023-07-23,7e54fa34-8a80-4e67-a133-ef8e998618fb,d2224ccc-5acf-4f4d-8a92-6d8e35bf00bb,Referral,Launch Promo,(direct),referral,2,5,79.90870088438957,0,0,181.31537807542207,0
2023-12-15,7a051fe6-3918-43ec-9435-0f06f2f9d81d,765872a7-c624-4fd9-9118-b9b13b35269c,Social,Holiday Special,facebook,social,1,2,163.57026977634703,0,2,229.92254216213635,1
2023-02-13,900805a8-918d-4f43-936b-b730af743a03,1b798daf-846e-4562-97dc-57c36259ecac,Social,Holiday Special,facebook,social,6,3,164.9780167554947,1,0,238.49510096225578,0
2023-01-04,50f2f508-fbe8-45ce-a2a4-dc13b9f1b524,089e1f73-bdf1-4fc3-969c-cbcf9488cde0,Organic Search,Launch Promo,google_search,organic,5,2,45.22472807808268,0,1,0.0,0
2023-01-18,9cd95b98-22a5-4c69-9c2c-e5deaf9410b6,e93080ff-51ea-44fc-aee9-6be6c7accb93,Referral,Summer Sale,(direct),referral,6,1,138.45876301023333,0,0,0.0,1
2023-09-30,afe020d4-3001-4e41-834b-62fee0285baa,3466241d-c1cd-4506-a64e-debfcfb30bb1,Organic Search,(not set),google_search,organic,10,2,10.0,1,0,287.15631739850556,0
2023-05-07,8b037893-33b6-47e5-aaaf-e22f26a3e117,28fdb3f0-6a11-4db0-8a93-127b98fa2a2c,Referral,New Year Deal,(direct),referral,7,3,184.41815258477638,1,1,115.38277332499237,0
2023-02-04,4f273ebe-58e0-4439-a549-6f78b875fc7a,be9e5370-9450-43f0-be29-de300ad16b1d,Organic Search,New Year Deal,google_search,organic,2,3,120.29659331804686,0,2,189.6456161297745,0
2023-02-19,33ba5d6b-4a50-4c9a-b6a2-426337b01f79,b80caae5-a59c-45ce-b1bb-357b07ab651a,Organic Search,Summer Sale,google_search,organic,7,2,234.0715938433251,0,2,38.41427569048368,0
2023-10-25,1d053e7f-fd2f-4d81-a522-c3818bc12e2c,0d66eb5a-3deb-4fb1-be81-bac87a5e5cd9,Paid Search,New Year Deal,google,cpc,1,3,187.40534632545308,1,0,0.5247994088335588,0
2023-11-28,9e6219c8-038c-4503-92dd-c5e8df7a1182,426cddfe-df39-48a9-bc01-18a381466c10,Referral,Black Friday,(direct),referral,3,3,243.21307668672907,1,2,39.90996288454316,0
2023-03-28,ea9551e7-b2bd-49b8-82a3-06bdabf45ae7,a7818c26-97f9-4c33-91bb-96422b910d4e,Referral,Launch Promo,(direct),referral,4,4,123.55574091630011,1,0,76.44894519087696,0
2023-05-01,04df752f-bbfe-4d87-8379-a160b754f336,bd516003-919b-414b-9581-553e02aac56b,Social,Black Friday,twitter,social,9,2,149.1734771374852,0,1,151.25582423005443,0
2023-04-24,bec8dec1-458c-438d-8f0c-6c5dda4802dd,d52e6cb5-7089-4a39-a83b-6b2d9ef5bc1a,Referral,(not set),(direct),referral,3,4,89.17404567360902,0,0,76.96713122919115,0
2023-12-05,3ed9a420-db95-4154-9499-c2fc3e1d3ab5,f8900590-17d4-4164-869a-c0c596ae6f8e,Social,Black Friday,twitter,social,2,4,222.30485409637453,0,1,0.0,0
2023-07-30,c7fa92bc-5cfb-4a4e-8bed-d0e333a1fc4a,7fbdb588-e4b0-41c1-b8f9-1e90031b7f2c,Organic Search,(not set),google_search,organic,4,4,163.39304314613204,0,0,334.459556582882,0
2023-06-03,ee0e7cb4-bb34-43e6-b768-19e029bd78ed,72cb907f-5630-4777-be07-4385d21f64f6,Paid Search,New Year Deal,google,cpc,3,2,141.00579210087488,1,0,0.0,0
2023-04-12,a56e24e0-95f0-4c47-964b-69f04c5dc3ba,5df87fa3-b620-484f-bb32-87206aecca22,Social,Summer Sale,twitter,none,7,5,247.7895079873275,1,0,201.48668284009398,0
2023-05-11,a39e392f-4cf0-4e35-a2f6-b217a192b002,8449616d-6dba-412c-ad60-4b94d55446b0,Paid Search,Launch Promo,google,cpc,2,5,11.583573048905095,0,0,259.01305890093613,0
2023-08-10,b18783fd-1a5f-4782-abe3-5aacb97b814c,dbfc7c43-5b29-4316-893e-7a7aa4d4c68b,Organic Search,(not set),google_search,organic,2,4,233.44264902409833,1,0,159.29563468983096,0
2023-06-28,a6e2ad67-d607-4a91-a0eb-c3e755f354b1,cce5dda4-ac87-4813-9fd6-9c56326b8ea2,Referral,New Year Deal,(direct),referral,3,4,91.31380545639442,0,1,156.07095841974134,0
2023-05-27,03470641-a5c8-4f61-ba5a-2c6f684783b9,dd83e024-11ad-4352-aeaa-60cb7a190fc1,Social,Black Friday,facebook,social,3,4,159.58092241041945,1,0,196.4052526956974,0
2023-01-24,01a8ac73-a15b-4747-8041-42a69cba7120,56a69502-5a16-47a1-ad2b-c572185b2eae,Organic Search,New Year Deal,direct,none,10,3,11.02459698498879,1,0,258.9070427070261,1
2023-11-10,1801fd16-0389-482d-913d-eac1783fd1b6,99388a27-516c-48fd-9101-73bae62a9b2f,Social,(not set),facebook,social,7,1,166.6895800401616,0,1,238.3683434420688,0
2023-03-19,6f280b42-2c80-45e8-bce9-0bf9a295329f,3c618fc2-627b-4641-b3f2-f2695f5334ff,Paid Search,(not set),google,cpc,5,1,96.08063922176365,1,1,158.27485121357017,0
2023-11-06,fe50f634-3c37-4f32-a9c5-312815e0a615,a283f60c-86ce-47b1-aa47-e498588047dd,Social,(not set),facebook,none,1,4,64.33470223233665,1,1,1.1712909101167668,0
2023-05-07,735a187e-572b-41d4-abea-8b1db521249c,5ce8ff66-9ca4-4f6b-8e9b-ccd9eca2e4e3,Paid Search,Black Friday,bing,cpc,7,1,262.9961188286885,0,1,190.85133343685968,0
2023-03-26,eea0afc4-00c0-43e0-928f-6ba7bf6fd631,159899f0-97c4-43d7-abd8-c06ed050ccf1,Organic Search,Black Friday,direct,none,2,3,48.52653569135143,1,1,223.80293626592416,0
2023-07-24,d1d2bf40-e199-484f-8290-826647e80dd5,872577eb-2885-41ca-8450-0a4d5072d995,Paid Search,Black Friday,google,cpc,1,3,121.93599037995787,0,0,147.04705708992557,0
2023-02-04,a4f8c22d-0c14-4176-b337-d1448b567640,c4b6ea10-7f51-4f6b-8cad-1b87f69f08ca,Paid Search,Launch Promo,google,cpc,8,1,188.93644657080054,1,1,37.202526759358136,1
2023-01-04,4672a6d2-cd76-4ce4-9bf1-7edda8fbbc50,e65d7c6b-08a4-47e4-8373-29ca42178240,Organic Search,Holiday Special,google_search,organic,5,1,191.76292416331958,0,1,173.31542690873027,0
2023-07-06,ca8a17d0-07da-49ad-b5e4-87fdb9d9bc44,3f1f4c75-c59b-459c-9a0a-a3147d8f2dd4,Social,Black Friday,facebook,none,7,4,51.0110165671808,1,0,191.39092648172883,0
2023-10-05,532e5ca8-0dc2-4238-a0da-13e97d8c6d2c,96796189-ad4c-41bb-8eb5-2b6eb7ba45d2,Referral,(not set),(direct),referral,5,3,125.43182231581864,1,2,138.43858504524633,0
2023-03-18,2ff522bd-56e4-4fb8-86e3-c0309dd6ab61,76ec24af-bf49-42a2-84b7-3de900292bc3,Organic Search,Launch Promo,google_search,organic,7,1,287.57732054044385,1,0,47.3657941127734,0
2023-04-23,8422b2b5-0ea1-4268-8f3e-306a44ea7df0,e081c1b8-919d-42ae-a952-6ee5ca42bc10,Paid Search,Black Friday,google,cpc,3,2,119.15257522784776,1,0,174.74368332561704,0
2023-07-23,661c4d60-aa73-457e-962a-62105764bc85,d6535857-c519-4def-8c3e-b7a48c618492,Social,Launch Promo,facebook,social,2,1,296.89214610329816,0,0,160.5874805239792,1
2023-04-11,b99f61ff-eb24-4f83-ad5d-07a7d39e23b9,e07f7e2b-a45f-4470-88b0-662980b4906c,Paid Search,(not set),google,cpc,6,4,178.30706804727603,1,1,130.93128099449487,0
2023-05-26,baa50840-b96e-46a1-95bc-65053455f586,c822ba70-fe78-4ab1-8e83-11f28fad5665,Paid Search,Launch Promo,google,cpc,2,3,194.68257570440022,1,0,53.35611574320001,0
2023-10-01,d13f1ec4-46b4-4f47-b093-1992699b86c4,17e8c385-d775-44bc-9863-38edae9d5732,Referral,Launch Promo,(direct),referral,3,3,10.0,0,1,157.9712037568574,1
2023-06-29,22552018-b578-49bc-b2cb-d3c5ae805e77,5ffab1b4-3538-4ee1-81da-0a10e3bdbfc3,Paid Search,Holiday Special,bing,cpc,3,3,121.26769899233086,1,1,145.09738742248243,0
2023-04-13,0a88fe74-aa85-4476-accc-d7c426a2d528,5cdf5893-7c7b-432b-8111-465187f02cdd,Organic Search,Black Friday,google_search,organic,5,2,254.24019017427543,1,1,194.7350907410846,0
2023-12-29,004882e5-f3f8-451c-b9de-ed29a8e1765c,cbc24a5e-53f2-492a-8e1a-ec68e74a84d0,Paid Search,Summer Sale,google,cpc,4,5,121.63781321730846,0,1,213.02374203074754,0
2023-10-23,29710ca1-db7d-49d3-b365-936549233d6d,bd07db30-8e7e-49d4-8ad8-c7e52bf88d87,Social,(not set),facebook,social,1,1,92.91981613058654,0,1,150.4854975724498,0
2023-08-30,7432c78e-1823-401d-8215-98aea3ed71bd,86f8c253-318e-45f6-adf5-478e4eae1fa7,Direct,New Year Deal,twitter,none,3,3,120.94221426093813,0,1,355.2704404579928,1
2023-07-10,2c4fa3fd-b057-4703-a3e0-96971536b387,e28f2806-757c-4da3-9099-7aed51a1ffdc,Social,(not set),facebook,social,1,3,194.86169321322163,1,1,290.09503818627593,0
2023-01-27,f266f93b-b354-4915-959d-39ceca05e986,f203582e-c1e1-4132-a0ea-91d2ee2fcc25,Paid Search,Launch Promo,google,cpc,6,3,80.71921191557355,0,2,0.0,0
2023-07-31,8e449bae-4ed1-48d2-a8b9-422e3396c484,609dca54-3bdb-4c2d-8e33-959f16a97f8c,CPC,New Year Deal,google,none,1,2,115.21439034847,1,0,299.7603474765496,0
2023-11-29,8c59ee9d-d507-4531-8e09-fe21070b1f06,16233229-b602-41de-a148-384b087bf884,Social,Launch Promo,facebook,social,2,1,82.00389666136826,1,1,103.82963986884906,0
2023-02-27,d2a20b3b-77a8-4691-b1f1-5741d1138ae2,fe4a75bc-2e2a-4607-87fd-44fae873043b,Referral,Holiday Special,(direct),referral,5,2,68.39915856472766,1,2,203.5049424932411,0
2023-11-07,d9f2a399-32e4-4f86-b24c-f6ef3d1b6247,a3a5cc8a-b88a-49d4-9173-f5aa0f423b4a,Social,(not set),facebook,social,3,1,279.1067182499638,0,1,165.5767997129947,1
2023-06-09,9e9cc84b-9d00-47d5-b5c5-810c806f071b,f4603135-4d44-4063-a879-7069a8e72d87,Organic Search,(not set),google_search,organic,9,3,56.340989985393975,1,1,65.21816062677031,0
2023-06-04,fdbd6c57-a76a-4d74-a07e-07dc05ae3bae,0b80807a-a3df-4b14-812e-ae4a2fe50c08,Organic Search,Launch Promo,google_search,organic,1,3,209.2862555656924,0,1,140.98524157052384,0
2023-05-02,41701271-22a8-4e74-a62f-a320f827e2d8,7a51b833-f3a4-47ad-b247-4b13c181406e,CPC,(not set),direct,none,5,2,164.1126845064662,1,0,130.00837804972087,0
2023-10-23,71fec150-93e5-42e6-ab3d-55d603d85f80,379ad0bb-8964-4956-b9fa-56a3fbbe313b,Paid Search,New Year Deal,google,cpc,4,3,247.17483168325003,1,0,300.3381382012984,0
2023-03-19,247da1a3-cf3c-41a6-8b43-5abcf8a4918e,3be978e2-754a-4937-b902-fe43a29b302f,CPC,Summer Sale,google,none,2,1,203.8223203280511,1,1,187.15231809525855,1
2023-12-26,1e924b30-77f5-4b7b-b433-3ba7b5030b34,155d65de-c597-4e08-a3b7-f5501ab88ece,Referral,New Year Deal,(direct),referral,6,3,149.09293847416947,0,1,0.0,0
2023-04-14,b5298016-b51e-4200-af03-1d5a421a6beb,66cb544f-d120-422f-a1c4-7df1278a5c8a,Organic Search,Holiday Special,google_search,organic,4,3,230.01710690739895,0,0,124.73731030172736,0
2023-03-29,904bdf60-110a-4503-872a-d4b0ffc9a09c,bb4dca6b-7f1f-454e-b322-a46e0682cb2b,Organic Search,(not set),google_search,organic,7,3,122.50306279297669,0,0,207.31523505335002,0
2023-02-10,7242b647-d0ff-4067-9e2b-d4dc9430720d,9b3db89f-9d42-42f3-8d9c-0941d0ef6107,Referral,Holiday Special,(direct),referral,7,3,154.5932782697797,0,2,316.8737545260236,0
2023-12-26,bc17b018-f540-4d54-a721-d8a6cb25a63b,8892fb6b-4ff7-477a-a98c-f306190a56a2,Organic Search,(not set),google_search,organic,10,2,95.90391454356643,1,2,0.0,0
2023-09-25,24203424-5c12-4e98-8a6a-1ce0f1145400,88cb2746-39cd-46c1-a97c-f693979d8b0d,Social,(not set),facebook,social,8,1,113.47279896133158,1,1,56.40586352059377,0
2023-12-15,f88cbb2e-df3a-41d4-836a-694f4756bb73,3378fdf4-e828-4ea5-95c4-29a6ee313cfd,Social,Summer Sale,direct,none,4,3,188.70853353195702,1,2,176.79628334968166,0
2023-08-03,14832ecf-1016-402f-a1a8-fb176367fda2,3ad6757e-328f-46b9-9a03-5fb9feec4b83,Referral,(not set),(direct),referral,4,5,52.53085723032244,1,0,102.46900470902791,0
2023-06-02,aaca95ce-7771-46f3-9406-f8172c0870ba,0fcf7db5-380e-483b-9e76-61e296e53718,Paid Search,Summer Sale,google,cpc,7,3,266.04647708088476,1,0,46.322930373945,0
2023-10-14,3f044dd6-ccf8-4b6a-a69c-ed56f2746c52,e911f5e1-e11d-4648-b945-168eab835559,Organic Search,Launch Promo,google_search,organic,6,2,186.08382010766874,1,0,0.0,0
2023-07-03,e2b00152-b280-43c9-b564-907db68eb287,dedd777e-b9fe-454c-9c1d-9271595a5ee7,Organic Search,New Year Deal,google_search,organic,6,1,275.35596637250626,0,0,35.7618277188062,0
2023-04-10,e96dccbb-9555-4f38-9b66-c0712d1c6af8,c9b0dde3-cf85-4c4e-9c30-e7d5f579c1ba,Paid Search,Summer Sale,google,cpc,1,2,155.91766685294218,1,1,296.30442254964487,0
2023-10-07,48d878ba-6219-4a58-bdcc-9cc49a8c0f51,9e10870c-0dfa-4e03-a52e-ba1d01131a22,Organic Search,Holiday Special,google_search,organic,4,4,119.79310287392744,1,1,0.0,0
2023-07-28,b8027d4b-d375-470e-9ffd-281b055fbbf2,4716447d-64cb-46e6-a1cd-2c08620d3f08,Referral,Launch Promo,(direct),referral,3,3,237.69700651587615,0,0,210.40170103495961,0
2023-10-03,ba73b136-1ce9-4c61-9b2e-b9494d122188,6d92b5e3-208a-4d75-9402-d62e58c3d823,Social,Launch Promo,twitter,social,5,2,247.59862472810624,0,2,139.76387246756588,0
2023-04-15,dfa2ef30-bd5e-4314-bc21-3c3300985dd3,bba947aa-9f93-400b-ab9f-c670435ea0d5,Referral,Launch Promo,bing,none,4,4,87.48508308586378,1,1,110.76931544975086,0
2023-07-05,55992ed6-4e31-4dfc-9ba1-e5aa54467469,5532485d-b448-4125-b378-030858be9f5b,CPC,New Year Deal,google,none,7,1,170.4644709164998,1,0,0.0,0
2023-11-24,6b4157fb-1ce8-4c83-b31a-bfe62e6b1c4b,6e4c094d-f3d5-443c-be72-cbe175c0f4ff,Organic Search,Black Friday,google_search,organic,5,3,173.7665871313905,1,1,201.55020166478226,1
2023-02-11,739507dc-7f0d-4359-82a6-ffbec1f7403d,46005fd7-487c-40b1-9b2a-54d8fd3c024c,Paid Search,Holiday Special,google,cpc,7,4,141.01523670325113,0,0,99.78919931623133,0
2023-04-29,3ae6edbd-80e0-4530-96ae-634509e6b3d9,83d281e1-b200-4a3c-8a3c-6b2ce196b315,Social,(not set),facebook,social,3,5,65.93564433670845,1,2,270.09179748682357,0
2023-01-08,cce56550-2074-4bff-917f-9ca6f4808c4f,4682d8f7-84bf-42ba-8a1d-2cc46f77945e,Organic Search,Holiday Special,google_search,organic,2,2,59.15543366565396,0,0,241.1073147594425,0
2023-11-08,ffd3a39f-cdb9-4a35-8360-867f4eaf974c,bcff64b7-6976-49c5-9d30-31ea4451d4a0,Referral,Summer Sale,(direct),referral,3,3,300.0,1,1,119.51398992617032,0
2023-08-14,22283951-6a60-46de-92df-29ce11f72bf3,1a7f05c8-fff3-4694-a8e3-fa5b7395f366,Organic Search,Black Friday,google_search,organic,5,3,245.39889209151966,1,1,372.4333462681116,0
2023-04-24,6207cc6b-5d00-4cfa-8c06-1e1dd3b59333,775c35b1-9a81-4127-a127-c4ea7cc12911,Organic Search,Black Friday,google_search,organic,6,2,277.9425234452662,0,0,33.556825987737824,0
2023-05-17,da2aac27-1cac-473c-a3b2-1d8bc131c7fe,502a6e94-1300-4969-acd9-29f90d2af2fb,Paid Search,(not set),google,cpc,10,2,26.8576415350809,1,1,46.502039106501016,0
2023-06-19,3ae0f1bd-c463-4e9e-bdac-0451a74b16a6,e157d1f7-4965-4cc5-b423-1daa9a436d68,Organic Search,Launch Promo,google_search,organic,4,1,10.0,0,0,0.0,0
2023-04-07,0ede1820-8002-4e74-a567-1a8717c6f1e7,482274b5-21a1-4ba4-bce7-69f06dd6c611,Organic Search,Holiday Special,google_search,organic,2,3,258.0806512284438,0,0,212.0895275861742,0
2023-10-11,f0db27e4-d90a-4981-af81-d7c6bef91349,0438951e-b13c-4023-bd20-7ce26bb502e6,Referral,Black Friday,(direct),referral,4,2,75.74352727758597,0,1,126.68223914481683,0
2023-10-04,564d9a89-1a1a-4c08-91e5-fc3583a18db4,3fa9ab5c-3c2a-461c-b836-87711132fd38,Referral,Black Friday,(direct),referral,3,5,230.56354009060294,0,0,215.75185885791194,0
2023-07-17,1ba97f0e-091a-4b26-8f59-bc76926b1465,f6d1b82f-0414-417e-be2b-d65715a7b65c,Organic Search,(not set),google_search,organic,6,1,203.99165774859566,0,1,115.71579686522057,0
2023-12-08,009363de-618f-4ee5-b578-1a7984a71a75,4d7fd5de-336c-494b-810b-7b718fed8795,Social,Launch Promo,facebook,social,1,2,206.14231119300175,0,1,219.40347928386183,0
2023-05-10,efde37c7-0629-4cb0-9e6c-bb95941e17cd,e1af0b70-8d82-470d-a1ac-d76ecb612044,Referral,Summer Sale,(direct),referral,5,4,146.72929580541637,1,2,174.18541847529556,0
2023-01-16,c24c418f-c467-4b1f-9d8a-1e6d8f00b18b,dda5b4ee-88d1-4ca1-94ca-d8da9d495488,Paid Search,New Year Deal,google,cpc,5,2,234.18108589226625,1,1,221.20893619654245,0
2023-12-29,47a2ba84-562d-47ec-8196-0b5b0c8f6f29,b0a46b07-17a2-427f-90fd-abd0c602f4eb,Paid Search,New Year Deal,google,cpc,5,4,175.4023649787685,1,0,0.0,0
2023-10-06,9b79b264-f34c-49cf-b171-aeec542faac4,edc14bb0-e582-4a47-bcc5-448d8016b986,Paid Search,New Year Deal,google,cpc,3,1,113.41955654959199,0,0,0.0,1
2023-05-29,ccaae4f1-851c-4b28-a9d4-f62fd9259fc1,06995e79-dffb-4b33-99c5-14c4103d62dd,Organic Search,Summer Sale,direct,none,4,2,121.6512550072688,0,0,0.0,0
2023-07-27,0339ff65-c1de-4fc5-aab7-bd0992e227ce,e0affc93-adba-456d-acc6-029a8e44e39f,Social,(not set),direct,none,1,2,61.371512682062914,1,1,84.7499032322479,0
2023-11-24,29a856f7-8363-4b9c-b0d0-459465e13523,c4844b00-fc73-4dd1-a491-fa31afae0222,Paid Search,(not set),google,cpc,3,4,139.48333860649578,0,1,185.45625531635378,1
2023-01-30,51e94c2b-0693-4a69-bee6-f30e0418219c,fe733ba5-9915-4348-be5c-708122691469,Social,Summer Sale,facebook,social,3,3,194.11785590880976,1,2,169.4159023664869,0
2023-08-22,a308084c-2088-43f9-9d26-aa2f0e7a6d3c,bfd9e74d-da8b-4764-b911-f194aa618e7b,Organic Search,(not set),google_search,organic,6,2,239.5296379436979,0,1,0.0,0
2023-01-17,8771b16b-f8e9-4ba8-8fbc-b154f0cf7a5b,e2aea237-f61b-4624-9570-74a19ace88f2,Paid Search,Holiday Special,google,cpc,2,2,128.95722330408853,0,0,39.48146026740663,0
2023-10-31,2053074a-4df0-4e59-a927-34b90b18310c,475ea555-3563-43ec-98f5-55061c6c0999,Organic Search,Summer Sale,google_search,organic,7,1,119.3021093553289,0,1,93.19673926441094,0
2023-07-16,98a8dbf0-e042-4f66-8269-6284ca364e95,f51cd7bb-3a35-4c30-b2d7-3549cf3ead17,Organic Search,New Year Deal,google_search,organic,8,3,90.80656716311597,1,0,155.3440535106,0
2023-12-01,f09e7987-8fb9-4f8f-8d80-48f6bce07cb8,6c78da81-a2cf-4265-84f1-3866db0830e8,Social,Holiday Special,facebook,social,1,2,134.37747717668168,1,0,238.81803350596272,0
2023-12-11,ff8c72b1-3db6-4165-8b3b-7ae8cf892700,c732923f-c5e1-406a-9064-68fc1b7ea06d,Paid Search,(not set),bing,cpc,6,2,99.20307458002418,0,0,87.34829412565708,0
2023-12-01,56676f5d-9dd8-482b-a7c4-0347cd35a840,90deb36d-52da-4108-9662-77b30daeae1e,Referral,New Year Deal,bing,none,6,1,154.35634667750102,1,0,20.981352522819066,0
2023-08-27,2a6322ca-25a4-46f5-98e5-761e9baf1c51,d1af5dbc-fb33-4b81-a15f-3e5775d5e856,Social,Launch Promo,twitter,social,3,4,133.07482541147772,0,0,157.61713002783938,0
2023-09-23,1d9f4f92-5e33-44d6-9a3e-b345fda91a90,1c5fa491-6b8a-4d0b-a72a-666df8c80ad6,Organic Search,Black Friday,google_search,organic,4,2,296.04487042396806,1,1,59.02055527790769,0
2023-01-22,37f5c92c-b56f-45d7-9e71-39b6735761d3,cad84cdf-d927-4676-9c74-1a37f361862c,Paid Search,Holiday Special,google,cpc,4,4,133.89169542249886,1,0,24.215855891255984,0
2023-03-23,a8b344a7-fa9f-4da4-b4d7-a12f27b6e3d4,96b3b124-1198-4923-a106-00f27ec21368,CPC,Launch Promo,bing,none,4,2,277.69504522556286,0,1,38.19838950982111,0
2023-09-08,acc4618d-4286-481f-9d32-693c327b31f3,38a51334-3bb3-44fc-9c4c-f48f25a2b014,Paid Search,Launch Promo,google,cpc,4,3,108.110376630258,1,0,117.29737013634801,0
2023-03-25,8b1ea39d-4731-4a01-ba98-82d325645592,9648e9f0-34c5-4a4a-90af-07ed06af8812,Organic Search,Holiday Special,google_search,organic,1,1,140.34096771367376,1,0,117.59822035703468,0
2023-08-30,6270d991-f6d1-41d2-bb50-c1e3cfb1ac82,3c29f945-8bde-4884-98f6-4efc3ed79f84,Paid Search,Holiday Special,google,cpc,8,5,135.5236786647475,0,1,154.5033654624055,0
2023-12-13,19c9e124-ba65-4b69-9c3d-d13a78b465fb,6854413d-b7eb-4d01-aa20-3ea8a9daf847,Paid Search,(not set),google,cpc,7,2,141.7163094907411,1,1,155.0409186430223,0
2023-09-24,70e47cb4-62de-4f2c-bef9-cc867a5da73e,39c60ebb-8822-418f-8584-7ca12620c854,Social,New Year Deal,direct,none,2,2,60.95515324653094,1,2,63.65063319308604,0
2023-10-28,c52ce1eb-7d77-4511-ba4f-f0b2e86d3cfd,b3f177fd-7ba2-42f1-ae19-4478602e8dc5,Organic Search,New Year Deal,google_search,organic,1,1,120.15103788013346,1,0,0.0,0
2023-08-04,0f08be73-a7c0-4940-bce3-a35dc3d1f39a,9f3a0d16-1734-435d-ac80-9316090d756d,Organic Search,Holiday Special,google_search,organic,6,4,184.1540066381921,1,0,58.869379076392846,0
2023-08-13,cc47b1e7-4e35-43a5-b5d5-31caea08fb6c,0d3ab1d5-43e7-41d1-97f4-5fb993d36805,Paid Search,Summer Sale,google,cpc,3,2,178.62369527965737,1,0,0.0,0
2023-08-03,2bcf82ea-4ea6-4581-8c48-09516e455048,cce7c978-9a40-434b-afbe-ee34e1af4dd9,Referral,New Year Deal,(direct),referral,5,4,183.05636853251755,1,1,0.0,0
2023-10-30,29eb8599-341e-484a-acbe-549a410c0c41,c915d850-e2eb-4fd9-9c4a-b81212aa46af,Paid Search,(not set),google,cpc,4,3,115.28960776065492,1,0,29.222960903279358,0
2023-06-20,da20aacd-ead5-429a-a054-c1ccdd2ae8fa,fa5eab9c-946c-4972-8a02-f3d1b40791a7,Social,(not set),facebook,social,6,1,67.80812317560081,1,1,101.85509186861688,0
2023-06-24,6f691993-9047-475a-b0f1-0d5ceae1ed42,3537a70d-8333-455f-9e97-3d320e00aa84,Direct,Holiday Special,twitter,none,6,1,189.61492776829692,0,0,343.47123117376987,0
2023-05-22,85d8142f-e8a5-4801-8966-ff3f38e8cee7,50c5c3f2-99fb-4428-86a9-44a14657b796,Organic Search,(not set),google_search,organic,3,5,10.0,1,1,363.59072739908214,0
2023-06-21,575007c5-6fc2-40db-8600-ed45d8f4363a,4d56c2b5-acf9-477e-8011-bc78c9ce9d2a,Referral,Summer Sale,(direct),referral,1,2,253.21825582800744,0,1,185.31818185546854,0
2023-02-15,1ca51a5e-766f-4bb6-bfca-f207fd48c481,41462e8d-00ac-4f1e-a95f-f3c76771b80f,Paid Search,Holiday Special,google,cpc,1,4,155.26088351642372,0,0,106.36915085526891,0
2023-05-24,4f29006d-03ad-4f24-b307-244464fc7703,d60be168-da18-492a-a119-f3ae73d84b3f,Referral,New Year Deal,(direct),referral,6,2,223.80722497752615,0,0,131.07609788352653,0
2023-09-08,de5bc543-7d5f-48b7-8a48-2b5cc6e12e78,84bd8370-d91b-43e8-966c-b295346a7b14,Paid Search,Black Friday,google,cpc,1,3,141.33820649753733,0,1,246.87090476054152,0
2023-05-04,8fadd593-1318-4841-a1e9-157c8d48dffa,fd0017e0-45ee-40e7-9403-c3a5eb87dd6b,Referral,(not set),(direct),referral,3,1,90.32252828061944,0,1,51.15323637483134,0
2023-12-15,538e1595-312a-4ea0-a611-6aa27c62ab95,9da7d558-4b06-4ce8-9dee-ef852dcc5075,Social,Launch Promo,facebook,social,3,3,247.32671185066073,1,1,201.46941603311504,0
2023-02-04,a5887b72-406c-4e11-aa38-bd1f06a1391c,4252a074-b3ee-4315-ab4e-3712725d10e7,Social,Summer Sale,facebook,social,4,3,201.2324226259532,1,2,351.075510426405,0
2023-07-13,ee5a4b0a-b320-4e4f-8274-4211023c10ec,7e647792-2f11-458e-970b-045289d14c26,Paid Search,(not set),google,cpc,1,4,155.2185350896467,1,0,0.0,0
2023-02-02,eb950aff-9f3c-4373-b98f-6da33ebf33c4,ba07fe6b-4b68-4bed-8c80-9d8ea17fb00b,Paid Search,Holiday Special,google,cpc,5,1,114.30974074811246,0,0,135.6013647801679,1
